Customer_ID,Customer_Name,Customer_Type,Industry,Region,Country,City,Email,Phone,Registration_Date,Account_Status,Payment_Terms,Credit_Limit,Account_Manager
CUST00477,Durham PLC,SMB,Manufacturing,West,India,Allenchester,moyermorgan@tyler-vasquez.org,511-391-8182x81979,2025-04-05,Suspended,Net 30,522406,Sneha Patel
CUST00478,Owens-Preston,Government,Logistics,North,Singapore,Lake Mark,deborahmorgan@norman.com,(594)709-6003x5624,2026-02-14,Inactive,Net 30,88211,Rahul Sharma
CUST00479,Valdez-Gonzalez,Government,Telecom,South,Australia,Patriciashire,jacobhernandez@white-johnson.org,5286515533,2022-12-26,Suspended,Net 45,60651,Arjun Kumar
CUST00480,Ritter-Hall,Enterprise,IT,West,USA,Port Michael,natalieblackburn@flowers.com,336.407.7633x691,2025-11-27,Suspended,Net 45,457592,Priya Nair
CUST00481,"Ramsey, Martinez and Sherman",Government,Manufacturing,North,USA,South Joystad,robert31@ward.info,3068661554,2024-02-26,Inactive,Net 45,715418,Sneha Patel
CUST00482,Key Inc,SMB,Education,South,UK,Liutown,jessica50@boone.org,5286227009,2024-10-03,Inactive,Net 15,155848,Arjun Kumar
CUST00483,"Perry, Moore and Thompson",Government,Telecom,South,UK,Lake Lisa,michaelbuckley@johnson.com,(254)895-0050x7026,2026-01-23,Active,Net 30,936364,John Thomas
CUST00484,Moore Inc,Retail,Education,West,USA,Phyllisland,hmcneil@marshall-perry.net,329.904.7742x585,2025-10-15,Active,Net 15,734029,Arjun Kumar
CUST00485,"Guerra, Duncan and Martinez",Government,Healthcare,North,Australia,Port Sheri,donnapaul@powell.com,824-757-9889x425,2022-10-31,Suspended,Net 30,911396,Rahul Sharma
CUST00486,"Doyle, Rosales and Adkins",Government,Logistics,North,India,Welchborough,alexiswalters@martin.com,001-977-653-9673,2026-03-28,Inactive,Net 60,846948,John Thomas
CUST00487,Wilson-Ramirez,SMB,Telecom,East,Australia,Matthewburgh,matthew78@alvarado-barnett.com,001-684-415-6082x13711,2024-07-21,Suspended,Net 15,742148,Priya Nair
CUST00488,Chavez-Tran,SMB,Telecom,West,USA,Port Teresaburgh,gwilkins@thomas.com,001-503-458-9298x80858,2024-10-12,Suspended,Net 45,653291,Arjun Kumar
CUST00489,Garcia and Sons,Government,IT,East,UK,Port Sarah,amberfriedman@garrison-ramirez.biz,668-567-7524x0148,2022-03-01,Inactive,Net 45,378821,Arjun Kumar
CUST00490,Fischer and Sons,Retail,IT,West,USA,South Lynn,petermoore@myers-lee.com,934-426-1923,2023-12-09,Active,Net 45,118803,Sneha Patel
CUST00491,Smith-Wilson,Retail,IT,North,Singapore,Alexandriafort,donnaevans@weaver.info,(815)440-6417,2025-09-28,Suspended,Net 15,692249,Arjun Kumar
CUST00492,Walker-Garcia,SMB,Telecom,East,UK,Johnfort,ofisher@grimes.com,985-564-5101x739,2025-04-14,Suspended,Net 45,979242,John Thomas
CUST00493,"Baker, Osborn and Mckenzie",Enterprise,IT,South,Australia,Castroshire,qobrien@williams-rodriguez.com,001-211-735-9966,2025-05-04,Inactive,Net 60,561603,Arjun Kumar
CUST00494,Berry-Mills,SMB,IT,East,Singapore,Lichester,robinsonhenry@bautista.com,001-474-555-5347x0574,2026-05-07,Active,Net 15,485633,Sneha Patel
CUST00495,"Wong, Yang and Mullins",SMB,Healthcare,East,UK,Port Vincent,cookchristina@trujillo.com,616-959-7263,2024-07-30,Active,Net 60,827881,John Thomas
CUST00496,Shaffer-Huang,SMB,Education,East,UK,East Marcus,lopezlance@graves.net,(669)413-1196,2024-06-27,Inactive,Net 45,731777,John Thomas
CUST00497,"Gomez, Anderson and Cruz",Enterprise,Logistics,North,USA,Christinaland,yvonne70@kelley.com,2736333732,2023-09-02,Active,Net 30,789452,Sneha Patel
CUST00498,Mathews Group,SMB,Telecom,North,UK,Perryside,robertabbott@ross.biz,001-745-546-5535x8512,2026-03-05,Suspended,Net 30,735763,Priya Nair
CUST00499,"Anderson, Pollard and Mueller",Retail,IT,North,Australia,Nicholsville,jenniferrobbins@bray.com,001-407-297-7961,2026-05-11,Active,Net 45,900350,Arjun Kumar
CUST00500,Hansen-Brown,Enterprise,Manufacturing,West,Singapore,Thomasberg,flemingcameron@hill.com,001-597-862-6374x845,2022-10-28,Active,Net 15,459064,Rahul Sharma
